#timestep  time            dt               l2_rho           l2_rho_v1        l2_rho_v2        l2_rho_v3        l2_rho_e         linf_rho         linf_rho_v1      linf_rho_v2      linf_rho_v3      linf_rho_e       dsdu_ut          e_kinetic        e_total          entropy          pressure      
   357000  3.65364013e+01  9.48332927e-05   1.59441602e-02   4.04260086e-01   4.08466130e-01   2.05624287e-01   3.97249820e+00   4.15671076e-01   4.91231478e+00   4.35789382e+00   4.02912459e+00   1.06208797e+02   9.90270642e-18   1.04608040e-01   1.78696429e+02  -1.06717404e+01   7.14367282e+01
   357100  3.65458757e+01  9.43306773e-05   1.61445952e-02   4.03930535e-01   4.09181613e-01   2.03224358e-01   4.01853143e+00   4.76090267e-01   4.83744113e+00   4.10322167e+00   4.45196786e+00   1.39103343e+02  -2.59596372e-17   1.04135291e-01   1.78696429e+02  -1.06717404e+01   7.14369173e+01
   357200  3.65553569e+01  9.61617489e-05   1.60662296e-02   4.03716867e-01   4.09451195e-01   2.03073442e-01   4.00877852e+00   4.95828337e-01   5.87702272e+00   4.35457268e+00   4.33261812e+00   1.45410209e+02  -4.02821956e-18   1.04095628e-01   1.78696429e+02  -1.06717404e+01   7.14369332e+01
   357300  3.65649640e+01  9.45804222e-05   1.57804128e-02   4.03396051e-01   4.09357196e-01   2.05413744e-01   3.94256040e+00   4.28113746e-01   5.80737675e+00   5.93603907e+00   4.52229612e+00   1.15930517e+02   7.91097564e-17   1.04746866e-01   1.78696429e+02  -1.06717404e+01   7.14366727e+01
   357400  3.65743257e+01  9.35971465e-05   1.59689175e-02   4.02700753e-01   4.08382090e-01   2.07319130e-01   3.99105617e+00   4.31671944e-01   4.43077664e+00   6.04340351e+00   5.75212974e+00   1.16582353e+02  -1.18049212e-16   1.04423862e-01   1.78696429e+02  -1.06717404e+01   7.14368019e+01
   357500  3.65837165e+01  9.39109448e-05   1.62582655e-02   4.02827850e-01   4.07242457e-01   2.07981867e-01   4.06453255e+00   4.29603444e-01   4.87573773e+00   4.77586335e+00   5.24137777e+00   1.21770178e+02  -3.67015560e-17   1.03668873e-01   1.78696429e+02  -1.06717404e+01   7.14371039e+01
   357600  3.65932751e+01  9.66994468e-05   1.59552781e-02   4.04167353e-01   4.07262560e-01   2.08544487e-01   3.99298297e+00   4.45502699e-01   4.73199640e+00   4.07146812e+00   4.62877415e+00   1.07560391e+02   4.74994223e-17   1.04226634e-01   1.78696429e+02  -1.06717404e+01   7.14368808e+01
   357700  3.66028087e+01  9.33594264e-05   1.56639022e-02   4.04687818e-01   4.08172651e-01   2.08499395e-01   3.92498693e+00   4.14970304e-01   5.47834464e+00   4.36745568e+00   5.15322359e+00   1.09133127e+02  -8.15714461e-17   1.05043680e-01   1.78696429e+02  -1.06717404e+01   7.14365540e+01
   357800  3.66121540e+01  9.34965998e-05   1.60911919e-02   4.03358792e-01   4.08958006e-01   2.06651594e-01   4.02662168e+00   4.65402767e-01   5.31101611e+00   4.63111582e+00   4.81352694e+00   1.21142724e+02   6.33325631e-17   1.04317136e-01   1.78696429e+02  -1.06717404e+01   7.14368446e+01
   357900  3.66215718e+01  9.47247311e-05   1.64243095e-02   4.02208227e-01   4.09691342e-01   2.04412284e-01   4.10201354e+00   4.54660867e-01   4.49193389e+00   4.69006144e+00   4.60586538e+00   1.14580900e+02  -3.00997517e-17   1.03419527e-01   1.78696429e+02  -1.06717404e+01   7.14372036e+01
   358000  3.66311453e+01  9.59386417e-05   1.59891687e-02   4.02879783e-01   4.10286417e-01   2.04537639e-01   3.99365360e+00   4.31569200e-01   5.17494424e+00   5.05530558e+00   4.03616627e+00   1.14839416e+02  -1.13573413e-17   1.04191213e-01   1.78696429e+02  -1.06717404e+01   7.14368949e+01
   358100  3.66404585e+01  9.14406163e-05   1.56824847e-02   4.03547838e-01   4.09714310e-01   2.05769566e-01   3.91430630e+00   4.02476750e-01   4.66915803e+00   5.35072061e+00   4.57243434e+00   9.47028662e+01  -7.76551216e-17   1.04940242e-01   1.78696429e+02  -1.06717404e+01   7.14365953e+01
   358200  3.66496354e+01  9.29911354e-05   1.61414714e-02   4.03025881e-01   4.08198805e-01   2.05857977e-01   4.02328510e+00   3.87596059e-01   4.52631764e+00   4.87959228e+00   4.63985375e+00   1.05182748e+02   4.34152553e-17   1.04024358e-01   1.78696429e+02  -1.06717404e+01   7.14369617e+01
   358300  3.66591220e+01  9.53053124e-05   1.64419349e-02   4.02960970e-01   4.07440578e-01   2.05956932e-01   4.10220111e+00   4.13788711e-01   4.57488763e+00   4.67486708e+00   4.38685993e+00   1.11069394e+02   8.59353507e-17   1.03301150e-01   1.78696429e+02  -1.06717404e+01   7.14372510e+01
   358400  3.66685205e+01  9.36717584e-05   1.59742202e-02   4.04186556e-01   4.08100677e-01   2.06774328e-01   3.99027640e+00   4.14185773e-01   4.90597110e+00   5.29186315e+00   4.73460357e+00   9.96175236e+01   2.88689069e-17   1.04237644e-01   1.78696429e+02  -1.06717404e+01   7.14368764e+01
   358500  3.66779757e+01  9.52310204e-05   1.57842585e-02   4.04709147e-01   4.08753011e-01   2.06623638e-01   3.94945118e+00   3.78597862e-01   5.47470477e+00   5.16736520e+00   5.24518104e+00   1.04436843e+02  -3.31209164e-17   1.04661814e-01   1.78696429e+02  -1.06717404e+01   7.14367067e+01
   358600  3.66875407e+01  9.54780914e-05   1.62387037e-02   4.03490368e-01   4.08902434e-01   2.05789482e-01   4.06720885e+00   4.65637065e-01   5.23087568e+00   4.23211038e+00   4.36078515e+00   1.28964920e+02  -8.36974509e-17   1.03837599e-01   1.78696429e+02  -1.06717404e+01   7.14370364e+01
   358700  3.66971144e+01  9.55310538e-05   1.62830655e-02   4.02478425e-01   4.09208057e-01   2.06759558e-01   4.07355517e+00   4.17906274e-01   4.68779254e+00   4.34525139e+00   4.76337481e+00   1.09373071e+02   2.33860525e-17   1.03771041e-01   1.78696429e+02  -1.06717404e+01   7.14370630e+01
   358800  3.67067157e+01  9.59203631e-05   1.59057165e-02   4.02909134e-01   4.09250123e-01   2.08137211e-01   3.97644691e+00   3.89041070e-01   4.56782815e+00   4.95532704e+00   5.31053153e+00   9.86452625e+01  -3.98346157e-17   1.04493448e-01   1.78696429e+02  -1.06717404e+01   7.14367740e+01
   358900  3.67161076e+01  9.30090939e-05   1.59115883e-02   4.03706474e-01   4.08654878e-01   2.07300877e-01   3.97086410e+00   3.72336085e-01   5.23408200e+00   4.82346958e+00   5.30571803e+00   1.01673532e+02  -2.39455274e-17   1.04463635e-01   1.78696429e+02  -1.06717404e+01   7.14367860e+01
   359000  3.67254978e+01  9.54136281e-05   1.62759198e-02   4.03921321e-01   4.07971172e-01   2.05879730e-01   4.05071096e+00   4.05754569e-01   4.71084147e+00   4.49056190e+00   5.00966690e+00   1.09144934e+02  -9.64534795e-17   1.03739883e-01   1.78696429e+02  -1.06717404e+01   7.14370755e+01
   359100  3.67351351e+01  9.49918594e-05   1.63207269e-02   4.03934323e-01   4.07649470e-01   2.06110206e-01   4.06678228e+00   4.29218623e-01   4.79142326e+00   5.06773284e+00   4.23797533e+00   1.20235080e+02   9.74605344e-17   1.03664000e-01   1.78696429e+02  -1.06717404e+01   7.14371058e+01
   359200  3.67444377e+01  9.21327563e-05   1.59549599e-02   4.04412391e-01   4.07936632e-01   2.06652351e-01   3.97691448e+00   4.44301108e-01   4.12828429e+00   4.56320409e+00   4.60854416e+00   1.23592450e+02  -9.10265726e-17   1.04313605e-01   1.78696429e+02  -1.06717404e+01   7.14368460e+01
   359300  3.67537357e+01  9.37610450e-05   1.59491326e-02   4.04716091e-01   4.08530206e-01   2.05489271e-01   3.98853564e+00   4.18842453e-01   4.18411369e+00   4.76857192e+00   4.61492318e+00   1.11923726e+02   7.67599617e-17   1.04357069e-01   1.78696429e+02  -1.06717404e+01   7.14368286e+01
   359400  3.67632305e+01  9.61661095e-05   1.62149353e-02   4.04366129e-01   4.08821599e-01   2.04954805e-01   4.06707622e+00   4.27138029e-01   4.56783006e+00   4.83595803e+00   4.47462297e+00   1.17937143e+02   1.85745680e-17   1.03968953e-01   1.78696429e+02  -1.06717404e+01   7.14369838e+01
   359500  3.67726866e+01  9.35863927e-05   1.61792213e-02   4.04044379e-01   4.08386561e-01   2.07140533e-01   4.05356839e+00   4.40986249e-01   5.12241349e+00   4.68708405e+00   5.69147893e+00   1.22420029e+02   6.99343674e-18   1.03935302e-01   1.78696429e+02  -1.06717404e+01   7.14369973e+01
   359600  3.67820170e+01  9.35969676e-05   1.60275839e-02   4.04308576e-01   4.07688878e-01   2.08935773e-01   4.01120502e+00   4.64669313e-01   5.14497546e+00   4.86340484e+00   5.75294960e+00   1.17490024e+02   6.49620339e-17   1.04058855e-01   1.78696429e+02  -1.06717404e+01   7.14369479e+01
   359700  3.67914387e+01  9.52561006e-05   1.59965212e-02   4.04960385e-01   4.07538636e-01   2.08509080e-01   3.99069723e+00   4.65460996e-01   4.86652997e+00   4.76153073e+00   5.38502051e+00   1.05621581e+02   2.08963890e-17   1.04265611e-01   1.78696429e+02  -1.06717404e+01   7.14368652e+01
   359800  3.68010262e+01  9.56637770e-05   1.61271681e-02   4.05264978e-01   4.07735701e-01   2.07044916e-01   4.01217962e+00   4.62158494e-01   5.68774345e+00   4.52552447e+00   4.59860045e+00   1.30328771e+02  -1.23895725e-16   1.04243127e-01   1.78696429e+02  -1.06717404e+01   7.14368742e+01
   359900  3.68107106e+01  9.84824436e-05   1.62631818e-02   4.04829157e-01   4.07750184e-01   2.06164836e-01   4.04584507e+00   4.41570827e-01   5.05304074e+00   4.43244896e+00   3.87696316e+00   9.77755570e+01   5.95001598e-17   1.03671167e-01   1.78696429e+02  -1.06717404e+01   7.14371030e+01
   360000  3.68205963e+01  9.89773405e-05   1.61783424e-02   4.04290413e-01   4.08016516e-01   2.06043576e-01   4.03392766e+00   5.35943054e-01   3.93337754e+00   5.45918843e+00   4.02003380e+00   1.49389350e+02  -2.46168973e-17   1.03543036e-01   1.78696429e+02  -1.06717404e+01   7.14371542e+01
   360100  3.68303291e+01  9.61307948e-05   1.60271094e-02   4.04334474e-01   4.08748469e-01   2.05612019e-01   4.00808903e+00   4.89707635e-01   5.08060402e+00   5.19460836e+00   4.19681747e+00   1.34163811e+02   7.20603722e-17   1.04244255e-01   1.78696429e+02  -1.06717404e+01   7.14368737e+01
   360200  3.68399083e+01  9.54475585e-05   1.61133429e-02   4.04440872e-01   4.09141652e-01   2.05110676e-01   4.04194343e+00   4.59823531e-01   4.97489048e+00   4.67612052e+00   5.09543976e+00   1.26309068e+02  -1.47701384e-17   1.04334288e-01   1.78696429e+02  -1.06717404e+01   7.14368377e+01
   360300  3.68494673e+01  9.57719128e-05   1.62186980e-02   4.04363264e-01   4.08675546e-01   2.05895877e-01   4.06617171e+00   3.86662376e-01   4.93354781e+00   4.87736086e+00   4.70910205e+00   1.08253727e+02   1.42106635e-17   1.03765919e-01   1.78696429e+02  -1.06717404e+01   7.14370651e+01
   360400  3.68589768e+01  9.51096397e-05   1.61724399e-02   4.04548038e-01   4.07936004e-01   2.08145774e-01   4.04633377e+00   4.95739812e-01   4.83098169e+00   4.47642847e+00   5.25179678e+00   1.14765539e+02   1.05230243e-16   1.03650919e-01   1.78696429e+02  -1.06717404e+01   7.14371111e+01
   360500  3.68685498e+01  9.56677892e-05   1.61199218e-02   4.05101474e-01   4.07409362e-01   2.09711080e-01   4.02096866e+00   4.53579404e-01   4.44206346e+00   4.19948287e+00   4.34175184e+00   1.14625846e+02  -1.22189327e-16   1.04060509e-01   1.78696429e+02  -1.06717404e+01   7.14369472e+01
   360600  3.68782080e+01  9.63977789e-05   1.62765352e-02   4.05229358e-01   4.07174021e-01   2.08782777e-01   4.04837382e+00   4.33419621e-01   5.08373690e+00   4.17853527e+00   3.93076532e+00   1.06501081e+02  -1.29574396e-16   1.03803792e-01   1.78696429e+02  -1.06717404e+01   7.14370499e+01
   360700  3.68878455e+01  9.72057615e-05   1.64328243e-02   4.04402761e-01   4.07787233e-01   2.06942792e-01   4.09656950e+00   4.53607493e-01   4.66147689e+00   5.00559792e+00   3.98922407e+00   1.29305321e+02   1.28231656e-16   1.03155721e-01   1.78696429e+02  -1.06717404e+01   7.14373091e+01
   360800  3.68976773e+01  9.80066732e-05   1.61110964e-02   4.03720478e-01   4.09202945e-01   2.06596095e-01   4.02501503e+00   4.44626751e-01   4.58363460e+00   5.79935723e+00   4.19308010e+00   1.13608961e+02   7.08994617e-17   1.03927300e-01   1.78696429e+02  -1.06717404e+01   7.14370005e+01
   360900  3.69074033e+01  9.63928763e-05   1.59619204e-02   4.03662358e-01   4.09918400e-01   2.06405296e-01   3.99385848e+00   4.32954329e-01   4.94702438e+00   5.17032628e+00   5.41097020e+00   1.18874792e+02  -9.53345296e-17   1.04543465e-01   1.78696429e+02  -1.06717404e+01   7.14367540e+01
   361000  3.69170136e+01  9.61584336e-05   1.63346448e-02   4.03495938e-01   4.09661425e-01   2.04716655e-01   4.08658568e+00   3.93290998e-01   5.01101838e+00   4.51555416e+00   4.98248578e+00   1.09153261e+02   4.25200954e-17   1.03586081e-01   1.78696429e+02  -1.06717404e+01   7.14371370e+01
   361100  3.69265240e+01  9.36154534e-05   1.64732537e-02   4.03246987e-01   4.09588718e-01   2.04047173e-01   4.11633786e+00   4.76621122e-01   4.26149671e+00   4.97362271e+00   4.31927158e+00   1.20557556e+02  -1.34273985e-17   1.03014851e-01   1.78696429e+02  -1.06717404e+01   7.14373655e+01
   361200  3.69358933e+01  9.45088931e-05   1.61869210e-02   4.03672895e-01   4.09678323e-01   2.06069427e-01   4.04095446e+00   4.62881713e-01   4.76717396e+00   4.65980224e+00   4.46765068e+00   1.30666451e+02  -9.35721836e-18   1.03793247e-01   1.78696429e+02  -1.06717404e+01   7.14370541e+01
   361300  3.69454869e+01  9.58744230e-05   1.60077130e-02   4.04484703e-01   4.08830033e-01   2.08544209e-01   3.98495360e+00   4.13442196e-01   4.79415206e+00   4.42513074e+00   4.44493728e+00   9.02982639e+01   6.98224724e-17   1.04422163e-01   1.78696429e+02  -1.06717404e+01   7.14368026e+01
   361400  3.69550968e+01  9.75648704e-05   1.62536497e-02   4.04342849e-01   4.07579646e-01   2.09306152e-01   4.04684130e+00   4.01871404e-01   6.03154299e+00   5.05384795e+00   4.51473882e+00   8.80801102e+01  -8.50401908e-17   1.03696262e-01   1.78696429e+02  -1.06717404e+01   7.14370929e+01
   361500  3.69647618e+01  9.51719381e-05   1.63433751e-02   4.03393904e-01   4.07816881e-01   2.08829340e-01   4.08094431e+00   4.97880573e-01   5.95602806e+00   5.27905912e+00   4.82348123e+00   1.37462727e+02  -1.17937317e-16   1.03268648e-01   1.78696429e+02  -1.06717404e+01   7.14372640e+01
   361600  3.69742926e+01  9.43199002e-05   1.61901063e-02   4.02666584e-01   4.09137913e-01   2.07904875e-01   4.04611747e+00   4.01744449e-01   4.63819767e+00   5.27951902e+00   4.84954789e+00   1.11406381e+02  -8.34736609e-17   1.03848142e-01   1.78696429e+02  -1.06717404e+01   7.14370322e+01
   361700  3.69835971e+01  9.30927811e-05   1.62786486e-02   4.02307169e-01   4.09895359e-01   2.06950281e-01   4.07553436e+00   4.60269522e-01   5.16964526e+00   5.07414433e+00   4.31370092e+00   1.25628648e+02  -7.60885917e-17   1.03898317e-01   1.78696429e+02  -1.06717404e+01   7.14370121e+01
   361800  3.69930125e+01  9.43782971e-05   1.62263344e-02   4.02344716e-01   4.10270805e-01   2.06624766e-01   4.05403131e+00   4.29547140e-01   4.58985244e+00   5.17357872e+00   5.30046804e+00   1.19661758e+02   1.52177183e-17   1.03763126e-01   1.78696429e+02  -1.06717404e+01   7.14370662e+01
   361900  3.70023856e+01  9.39918079e-05   1.60168891e-02   4.02777278e-01   4.10753211e-01   2.06499761e-01   3.99611306e+00   4.52143589e-01   4.03322310e+00   4.47232357e+00   5.75827043e+00   1.06673878e+02  -6.24374032e-17   1.03983194e-01   1.78696429e+02  -1.06717404e+01   7.14369782e+01
   362000  3.70118130e+01  9.53880154e-05   1.61723025e-02   4.03089659e-01   4.10586734e-01   2.06025893e-01   4.03084134e+00   3.84425332e-01   4.43920693e+00   4.19574678e+00   4.50027739e+00   1.04461458e+02   6.64656228e-17   1.03831482e-01   1.78696429e+02  -1.06717404e+01   7.14370388e+01
   362100  3.70214167e+01  9.53415122e-05   1.65321558e-02   4.03185516e-01   4.09336464e-01   2.06028997e-01   4.11483555e+00   4.58095701e-01   5.36536303e+00   4.50793640e+00   5.06584827e+00   1.03317964e+02  -9.65374008e-17   1.03246708e-01   1.78696429e+02  -1.06717404e+01   7.14372727e+01
   362200  3.70309714e+01  9.60206572e-05   1.63387551e-02   4.03739370e-01   4.08422264e-01   2.07137434e-01   4.06928549e+00   4.84698204e-01   5.21612016e+00   4.94215998e+00   5.19148738e+00   1.09329329e+02  -8.48164008e-17   1.03584975e-01   1.78696429e+02  -1.06717404e+01   7.14371374e+01
   362300  3.70406236e+01  9.60866497e-05   1.57900009e-02   4.04470536e-01   4.08601380e-01   2.08276600e-01   3.94006010e+00   3.58585365e-01   4.61628279e+00   4.89539786e+00   4.90342800e+00   9.58784674e+01   4.20725154e-17   1.04587695e-01   1.78696429e+02  -1.06717404e+01   7.14367364e+01
   362400  3.70501225e+01  9.38739684e-05   1.59621673e-02   4.03816404e-01   4.08722952e-01   2.08037203e-01   3.99090071e+00   4.14270539e-01   5.45899002e+00   4.68832768e+00   3.98184667e+00   1.09759189e+02  -4.16249355e-17   1.04145264e-01   1.78696429e+02  -1.06717404e+01   7.14369133e+01
   362500  3.70595180e+01  9.46571555e-05   1.65445439e-02   4.01963971e-01   4.08685934e-01   2.07286982e-01   4.14166621e+00   5.00054002e-01   5.31001925e+00   4.51708524e+00   3.99120482e+00   1.38480923e+02  -2.82534844e-18   1.02926180e-01   1.78696429e+02  -1.06717404e+01   7.14374010e+01
   362600  3.70688039e+01  9.06720288e-05   1.64353800e-02   4.01162047e-01   4.09451386e-01   2.07728925e-01   4.10935103e+00   4.30259653e-01   4.91081253e+00   4.15189960e+00   4.86321593e+00   1.20741005e+02   9.06349401e-17   1.03197060e-01   1.78696429e+02  -1.06717404e+01   7.14372926e+01
   362700  3.70778039e+01  9.01769658e-05   1.58782040e-02   4.01879859e-01   4.10520671e-01   2.08574219e-01   3.95726904e+00   3.94737584e-01   5.13123563e+00   4.66308628e+00   4.53651404e+00   1.02630975e+02  -1.58890883e-17   1.04346619e-01   1.78696429e+02  -1.06717404e+01   7.14368328e+01
   362800  3.70870153e+01  9.49020192e-05   1.58650510e-02   4.02618726e-01   4.10460143e-01   2.08542037e-01   3.94886535e+00   4.34241336e-01   4.38244363e+00   4.53979512e+00   4.98270321e+00   1.03336096e+02   6.01995035e-17   1.04288880e-01   1.78696429e+02  -1.06717404e+01   7.14368559e+01
   362900  3.70965891e+01  9.43365946e-05   1.63719821e-02   4.02924167e-01   4.09127132e-01   2.07765623e-01   4.07617208e+00   4.26815085e-01   4.34079680e+00   4.39304376e+00   5.09435824e+00   1.09834702e+02   3.79324009e-17   1.03290143e-01   1.78696429e+02  -1.06717404e+01   7.14372554e+01
   363000  3.71059605e+01  9.40717451e-05   1.64689025e-02   4.03646710e-01   4.08147596e-01   2.06801567e-01   4.10513850e+00   4.47002375e-01   4.54277609e+00   4.53295095e+00   5.71392536e+00   1.17849990e+02  -3.36803913e-17   1.03279378e-01   1.78696429e+02  -1.06717404e+01   7.14372597e+01
   363100  3.71154578e+01  9.50737503e-05   1.60551741e-02   4.04826653e-01   4.08134422e-01   2.06132066e-01   4.00981397e+00   5.01682085e-01   4.64709601e+00   4.38196931e+00   4.58069621e+00   1.36694573e+02   6.48990929e-18   1.03953379e-01   1.78696429e+02  -1.06717404e+01   7.14369901e+01
   363200  3.71249072e+01  9.31899755e-05   1.58016810e-02   4.05184096e-01   4.08383065e-01   2.06200853e-01   3.95280953e+00   4.66221973e-01   4.76152118e+00   3.99978240e+00   4.54891067e+00   1.33195596e+02  -6.82559426e-17   1.04116052e-01   1.78696429e+02  -1.06717404e+01   7.14369250e+01
   363300  3.71341308e+01  9.16781118e-05   1.59987488e-02   4.04251602e-01   4.08437431e-01   2.06735731e-01   4.00200703e+00   5.19501740e-01   4.32748641e+00   4.61962659e+00   5.38514997e+00   1.24389386e+02   7.83264915e-18   1.03865653e-01   1.78696429e+02  -1.06717404e+01   7.14370252e+01
   363400  3.71433247e+01  9.26043627e-05   1.62939366e-02   4.02692662e-01   4.08621805e-01   2.07579030e-01   4.07547408e+00   4.60192505e-01   5.16614579e+00   5.23710549e+00   6.48406342e+00   1.04274616e+02   1.21070377e-16   1.03652445e-01   1.78696429e+02  -1.06717404e+01   7.14371105e+01
